1272.0000	1866.0000
1697.5000	1733.5000
2327.5000	1649.5000
2606.5000	1667.5000
3643.5000	1774.5000
3653.5000	1874.5000
3629.5000	1979.5000
3275.5000	2015.5000
2651.5000	2090.5000
2570.5000	2099.5000
1973.5000	2103.5000
1741.5000	1818.5000
1855.5000	1832.5000
1863.5000	1934.5000
1861.5000	2032.5000
1739.5000	2038.5000
1607.5000	1896.5000
1441.5000	1890.5000
1525.5000	1816.5000
1525.5000	1980.5000
1639.5000	2040.5000
1435.5000	2036.5000
