1311.0000	1862.0000
1709.5000	1831.5000
2252.5000	1831.1666
2425.8335	1848.5000
3377.5000	1913.5000
3411.5000	2007.5000
3411.5000	2117.5000
3005.5000	2171.5000
2484.5000	2220.5000
2404.5000	2228.5000
1761.5000	2163.5000
1656.5000	1923.8334
1745.8334	1939.8334
1749.8334	2021.1666
1755.1666	2115.8333
1704.5000	2126.5000
1548.5000	1956.5000
1422.5000	1936.5000
1490.5000	1878.5000
1492.5000	2018.5000
1634.5000	2100.5000
1410.5000	2036.5000
