1105.0000	1800.0000
1503.5000	1688.5000
2091.5000	1625.5000
2301.5000	1637.5000
3230.5000	1671.5000
3262.5000	1765.5000
3304.5000	1875.5000
2814.5000	1957.5000
2290.5000	2019.5000
2248.5000	2027.5000
1590.5000	2022.5000
1504.5000	1766.5000
1594.5000	1782.5000
1626.5000	1866.5000
1616.5000	1946.5000
1510.5000	1964.5000
1376.5000	1832.5000
1228.5000	1832.5000
1286.5000	1764.5000
1306.5000	1906.5000
1408.5000	1966.5000
1238.5000	1962.5000
